Invoice,Recency,Frequency,Monetary,Cluster
498642,291,51,826.15,0
498648,291,2,367.6,1
498694,291,18,237.09,0
498697,291,12,230.4,0
498704,291,47,290.39,0
498705,291,38,743.4,0
498706,291,8,325.74,0
498708,291,3,249.12,1
498709,291,1,132.5,1
498713,291,31,562.98,0
498714,291,2,13.850000000000001,1
498715,291,18,112.88,0
498717,291,48,309.87,0
498718,291,5,373.48,0
498719,291,4,278.7,0
498720,291,23,737.5600000000001,0
498721,291,40,684.8,0
498722,291,18,264.3,0
498725,291,31,453.54,0
498726,291,6,319.32,0
498732,291,1,3.49,1
498734,291,14,158.79,0
498736,291,35,347.2,0
498746,291,13,299.64,0
498757,291,38,427.61,0
498758,291,1,2.5,1
498759,291,11,881.52,0
498762,291,59,344.0,0
498763,291,6,37.900000000000006,1
498764,291,36,204.58,0
498765,290,19,34.06,1
498766,290,8,309.32,0
498767,290,5,139.8,1
498768,290,30,759.32,0
498770,290,30,454.7,0
498774,290,25,638.57,0
498776,290,7,887.4,0
498778,290,11,654.12,0
498779,290,10,405.78,0
498817,290,7,102.03,1
498827,290,4,778.6800000000001,0
498832,290,21,172.15,0
498836,290,1,5.1,1
498844,290,2,80.7,1
498849,290,21,111.35,0
498850,290,18,637.4399999999999,0
498851,290,22,359.05,0
498852,290,1,17.0,1
498853,290,26,850.0,0
498877,290,50,560.97,0
498878,290,19,124.75,0
498879,290,10,289.6,0
498880,290,4,267.45,0
498884,290,23,371.56,0
498886,290,53,217.23999999999998,0
498890,290,24,611.42,0
498893,290,20,392.20000000000005,0
498900,290,23,295.64,0
498901,290,27,218.81,0
498902,290,7,213.0,0
498904,290,1,2.95,1
498906,290,8,154.25,0
498907,290,17,298.55,0
498908,290,15,222.53,0
498909,290,17,288.99,0
498911,290,30,246.54999999999998,0
498912,290,2,91.08000000000001,1
498913,290,13,552.05,0
498914,290,18,389.28000000000003,0
498917,290,2,14.75,1
498918,289,12,238.09,0
498919,289,4,78.45,1
498923,289,16,262.18,0
498924,289,1,228.96,1
498925,289,3,369.0,0
498926,289,5,523.5,0
498927,289,13,277.12,0
498929,289,13,186.05,0
498935,289,40,892.65,0
498944,289,9,92.49000000000001,0
498964,289,35,393.05,0
498997,289,19,239.89999999999998,0
498999,289,53,212.85,0
499004,289,27,300.2,0
499009,289,5,675.74,0
499010,289,27,706.35,0
499011,289,35,704.4,0
499012,289,1,42.5,1
499013,289,20,284.11,0
499014,289,4,317.8,0
499020,289,33,467.19,0
499023,289,3,115.4,1
499025,289,1,40.8,1
499029,289,1,725.76,0
499030,289,9,572.75,0
499031,289,20,247.45,0
499032,289,10,304.36,0
499035,289,14,220.19,0
499036,289,21,664.92,0
499038,289,38,654.82,0
499043,289,6,35.0,1
499044,289,3,108.44,1
499045,289,4,18.1,1
499056,289,17,352.821,0
499057,289,59,365.93,0
499058,289,7,104.4,1
499059,289,1,292.5,1
499061,289,11,303.65,0
499062,289,11,126.75,0
499063,289,1,1.65,1
499064,289,16,153.72,0
499065,289,16,323.55,0
499066,289,18,317.29,0
499069,289,35,200.43,0
499070,289,6,82.4,1
499072,289,2,96.66,1
499122,289,17,192.14,0
499123,289,46,151.67,0
499155,289,13,117.22,0
499163,289,11,172.85,0
499164,288,13,262.32,0
499165,288,34,597.76,0
499166,288,12,162.0,0
499168,288,5,746.9,0
499169,288,1,190.8,1
499171,288,24,330.65999999999997,0
499172,288,3,121.23,1
499173,288,11,228.23000000000002,0
499174,288,16,323.38,0
499175,288,6,112.65,1
499177,288,2,15.55,1
499218,288,3,309.6,0
499219,288,1,182.88,1
499220,288,43,153.5,0
499221,288,9,115.25,0
499222,288,26,106.35,0
499223,288,20,592.05,0
499225,288,44,252.26,0
499226,288,18,313.24,0
499227,288,39,287.51,0
499228,288,19,335.58,0
499229,288,10,349.0,0
499230,288,36,122.59,0
499231,288,49,801.8199999999999,0
499234,288,29,869.5600000000001,0
499235,288,3,211.3,1
499236,288,19,143.56,0
499238,288,8,285.6,0
499239,288,20,160.81,0
499240,288,1,4.25,1
499242,288,14,413.08,0
499244,288,5,11.739999999999998,1
499245,288,4,373.5,0
499247,288,32,137.64,0
499249,288,8,296.94,0
499250,288,12,89.17,0
499254,288,4,315.59999999999997,0
499255,288,3,125.4,1
499261,288,9,126.43,0
499262,288,20,311.52,0
499263,288,4,100.08,1
499264,288,25,467.54,0
499266,288,1,8.25,1
499269,288,19,263.23,0
499270,288,7,220.01000000000002,0
499272,288,52,567.5,0
499273,288,25,502.2,0
499274,288,21,199.25,0
499275,288,28,393.96000000000004,0
499276,288,34,295.38,0
499279,288,1,19.5,1
499294,288,18,99.64999999999999,0
499295,287,18,168.48,0
499300,287,5,214.07999999999998,0
499302,287,23,478.58000000000004,0
499303,287,24,648.0,0
499304,287,1,30.599999999999998,1
499305,287,10,22.95,1
499306,287,11,332.52,0
499307,287,24,316.59,0
499308,287,27,359.65999999999997,0
499312,287,7,134.03,0
499313,287,20,365.33000000000004,0
499326,287,15,244.36999999999998,0
499327,287,4,24.0,1
499352,287,26,48.1,0
499377,287,45,231.59,0
499379,287,8,242.14999999999998,0
499381,287,8,62.79,1
499382,287,24,69.09,0
499383,287,2,247.68,1
499384,287,11,335.0,0
499386,287,9,109.59,0
499387,287,36,766.59,0
499388,287,2,705.0,0
499398,287,23,339.96,0
499400,287,17,311.3,0
499401,287,1,145.0,1
499402,287,20,287.55,0
499403,287,5,128.55,1
499404,287,17,432.06,0
499405,287,26,707.8100000000001,0
499408,287,2,1.27,1
499411,287,16,364.1,0
499450,287,3,177.98000000000002,1
499451,287,1,153.0,1
499452,285,11,142.15,0
499453,285,14,255.05,0
499454,285,15,279.2,0
499455,285,2,368.4,1
499456,285,4,131.4,1
499457,285,22,259.2,0
499458,285,4,398.16,0
499459,285,11,159.78,0
499460,285,9,164.05,0
499461,285,27,179.41,0
499463,285,22,464.94,0
499464,285,14,202.03,0
499465,285,24,349.64,0
499466,285,16,208.93,0
499467,285,26,189.63,0
499468,285,20,248.0,0
499469,285,9,679.9200000000001,0
499470,285,6,45.0,1
499471,285,15,141.54,0
499472,285,17,236.4,0
499473,285,9,245.97,0
499475,285,49,198.6,0
499476,285,12,101.4,0
499477,285,6,145.59,0
499478,285,27,410.48,0
499479,285,17,421.35,0
499480,285,4,132.95,1
499481,285,15,658.5,0
499482,285,21,523.05,0
499483,285,3,175.24,1
499484,285,1,196.20000000000002,1
499485,285,19,170.35,0
499487,285,24,199.5,0
499488,285,9,633.45,0
499490,285,37,304.72,0
499491,285,25,299.76,0
499495,285,5,211.9,0
499496,285,13,163.7,0
499497,285,54,302.91,0
499498,285,13,102.22,0
499499,285,27,315.74,0
499500,285,53,669.01,0
499503,285,31,248.61,0
499504,285,3,420.75,0
499505,285,57,212.06,0
499506,285,33,471.20000000000005,0
499507,285,34,238.4,0
499509,285,1,34.0,1
499510,284,11,187.37,0
499511,284,14,347.50000000000006,0
499512,284,16,499.88,0
499513,284,6,118.68,1
499515,284,1,30.0,1
499516,284,15,318.86,0
499517,284,37,629.39,0
499519,284,2,61.199999999999996,1
499520,284,7,796.4,0
499525,284,1,132.0,1
499526,284,6,124.85,1
499527,284,14,399.55,0
499528,284,12,240.9,0
499529,284,6,177.12,0
499532,284,17,379.7,0
499533,284,17,136.07999999999998,0
499534,284,1,254.99999999999997,1
499535,284,24,364.35,0
499542,284,52,187.87,0
499549,284,13,214.48,0
499576,284,6,106.66,1
499596,284,55,300.15,0
499597,284,14,353.72,0
499601,284,33,605.4,0
499604,284,15,213.3,0
499623,284,30,200.43,0
499624,284,26,669.71,0
499628,284,25,95.12,0
499629,284,3,40.32,1
499630,284,1,76.5,1
499631,284,15,438.8,0
499632,284,10,312.2,0
499633,284,8,319.08000000000004,0
499635,284,4,384.0,0
499636,284,17,302.9,0
499637,284,3,313.1,0
499639,284,21,177.63,0
499640,284,4,335.68,0
499641,284,43,153.06,0
499650,284,5,217.86,0
499656,284,23,156.6,0
499657,284,21,78.99,0
499659,284,43,174.05,0
499660,284,3,305.04,0
499663,284,7,272.45,0
499665,284,32,474.71,0
499674,284,2,40.0,1
499675,284,14,397.84000000000003,0
499676,284,47,389.78,0
499677,284,6,141.24,1
499678,284,7,136.15,0
499679,283,14,257.2,0
499680,283,1,49.95,1
499682,283,16,344.1,0
499684,283,1,122.04,1
499686,283,11,174.1,0
499687,283,6,121.35,1
499689,283,10,134.7,0
499691,283,17,313.41,0
499692,283,37,659.34,0
499752,283,18,731.72,0
499754,283,14,345.96,0
499756,283,27,354.49,0
499757,283,24,191.10000000000002,0
499758,283,47,167.76,0
499759,283,24,464.85,0
499760,283,3,309.6,0
499761,283,7,164.10000000000002,0
499762,283,22,108.5,0
499763,283,5,27.05,1
499764,283,8,32.53,1
499768,283,21,253.76,0
499770,283,17,123.39,0
499771,283,28,108.72,0
499773,283,7,312.0,0
499775,283,2,68.28,1
499777,283,33,566.4300000000001,0
499778,283,19,341.73,0
499779,283,11,311.70000000000005,0
499780,283,34,633.6800000000001,0
499781,283,33,644.25,0
499782,283,1,234.0,1
499784,283,29,426.0,0
499785,283,9,301.9,0
499788,283,16,339.46,0
499792,283,1,1.95,1
499795,283,4,111.44999999999999,1
499797,283,12,599.3,0
499798,283,13,325.2,0
499799,283,2,53.2,1
499800,283,5,105.6,1
499801,283,9,392.70000000000005,0
499849,283,17,221.74,0
499850,283,47,456.95,0
499853,283,43,281.86,0
499859,283,3,7.15,1
499864,283,1,23.8,1
499866,283,22,228.82999999999998,0
499873,282,7,96.0,1
499874,282,45,737.4300000000001,0
499875,282,13,363.48,0
499876,282,11,541.9,0
499877,282,9,303.0,0
499879,282,7,305.8,0
499880,282,27,545.45,0
499881,282,20,473.09,0
499882,282,9,392.70000000000005,0
499883,282,28,508.33,0
499884,282,3,326.70000000000005,0
499886,282,3,136.5,1
499887,282,13,124.05000000000001,0
499890,282,49,258.42,0
499891,282,6,604.0,0
499893,282,11,114.10000000000001,0
499894,282,32,274.77,0
499895,282,41,133.48000000000002,0
499899,282,15,159.3,0
499900,282,24,344.57,0
499912,282,24,599.57,0
499914,282,27,341.0,0
499919,282,16,537.01,0
499922,282,6,129.11,1
499939,282,23,316.86,0
499942,282,4,149.55,1
499944,282,33,222.57,0
499956,282,17,155.65,0
499958,282,10,165.20000000000002,0
499959,282,1,200.0,1
499960,282,48,815.79,0
499962,282,16,208.92000000000002,0
499964,282,12,154.14,0
499966,282,4,193.66000000000003,1
499969,282,29,664.54,0
499970,282,4,3.09,1
499971,282,16,268.68,0
499972,282,45,773.79,0
499974,282,5,113.80000000000001,1
499975,282,9,159.07,0
499977,282,22,359.53000000000003,0
499979,282,10,426.69,0
499981,282,7,128.19,0
499982,282,17,299.28,0
499985,282,2,20.32,1
499986,282,31,176.9,0
499988,282,3,98.69999999999999,1
499989,282,1,0.85,1
499990,282,18,306.54,0
499991,282,6,171.15,0
499993,282,9,152.85,0
499994,282,25,111.72,0
499995,282,15,366.51,0
499996,281,8,124.45,0
499997,281,44,758.38,0
499998,281,27,381.54,0
499999,281,1,39.95,1
500001,281,17,286.6,0
500008,281,17,394.59,0
500009,281,2,99.6,1
500010,281,36,815.32,0
500012,281,35,620.54,0
500015,281,59,327.4,0
500017,281,3,196.20000000000002,1
500018,281,7,243.36,0
500019,281,1,90.0,1
500020,281,12,349.4,0
500021,281,11,276.49,0
500022,281,13,132.0,0
500023,281,29,564.2,0
500024,281,25,395.5,0
500025,281,42,751.8,0
500029,281,15,301.33,0
500030,281,24,288.5,0
500045,281,5,97.5,1
500064,281,4,547.2,0
500072,281,3,579.75,0
500073,281,12,356.24,0
500083,281,9,392.70000000000005,0
500092,281,37,498.63,0
500093,281,40,183.64000000000001,0
500094,281,60,331.58,0
500096,281,3,269.2,1
500097,281,17,399.9,0
500099,281,19,213.29,0
500100,281,19,257.77,0
500105,281,37,233.8,0
500108,281,29,440.2,0
500113,281,1,308.74,1
500114,281,26,635.0,0
500115,281,7,40.65,1
500116,281,13,236.35,0
500117,281,15,663.96,0
500119,281,6,236.66,0
500120,281,14,453.08,0
500121,281,12,202.35,0
500122,281,13,367.15000000000003,0
500123,281,40,743.62,0
500124,281,29,434.55,0
500125,281,28,437.24,0
500128,281,24,128.55,0
500130,281,11,261.3,0
500132,281,5,513.05,0
500133,281,32,402.79,0
500134,281,16,314.57,0
500135,281,21,576.9,0
500141,281,19,281.76,0
500144,281,31,604.33,0
500145,281,22,363.56,0
500146,281,7,392.67,0
500147,281,11,270.05,0
500148,281,31,431.59,0
500149,281,27,184.72,0
500150,281,19,290.05,0
500151,281,27,53.12,0
500153,281,1,3.95,1
500155,281,1,7.5,1
500157,281,17,320.88,0
500158,281,17,286.8,0
500159,281,33,219.83,0
500160,281,19,411.79,0
500161,280,9,394.35,0
500162,280,17,299.83,0
500163,280,15,205.98,0
500165,280,25,478.5,0
500166,280,26,328.72,0
500167,280,5,70.0,1
500168,280,14,240.8,0
500170,280,23,421.45,0
500171,280,6,73.60000000000001,1
500172,280,11,807.12,0
500174,280,24,302.52,0
500175,280,16,750.28,0
500176,280,19,334.06,0
500177,280,18,224.79999999999998,0
500181,280,17,274.8,0
500183,280,23,522.73,0
500198,280,51,721.46,0
500205,280,1,23.4,1
500220,280,41,237.95000000000002,0
500223,280,15,204.34,0
500233,280,58,194.32,0
500235,280,1,317.5,1
500236,280,10,332.8,0
500237,280,31,498.04,0
500238,280,6,116.5,1
500239,280,7,188.1,0
500240,280,8,192.6,0
500241,280,12,310.8,0
500246,280,2,53.4,1
500247,280,20,300.05,0
500249,280,1,27.36,1
500250,280,3,50.0,1
500251,280,6,89.55000000000001,1
500252,280,4,80.30000000000001,1
500253,280,2,18.85,1
500254,280,18,315.17,0
500255,280,4,405.41999999999996,0
500256,280,58,400.13,0
500257,280,32,180.81,0
500259,280,19,269.0,0
500260,280,12,156.9,0
500261,280,2,15.25,1
500262,280,20,295.05,0
500263,280,10,96.08,0
500264,280,7,79.53,1
500265,280,14,115.53,0
500266,280,1,15.24,1
500267,280,32,599.12,0
500268,280,16,186.07999999999998,0
500269,280,8,85.26,1
500270,280,12,124.05000000000001,0
500271,280,7,104.25,1
500272,280,16,147.05,0
500273,280,17,159.08,0
500274,280,19,152.82,0
500275,280,15,170.52,0
500276,280,16,143.54999999999998,0
500277,280,13,150.99,0
500278,280,18,284.05,0
500279,280,14,251.19,0
500280,280,20,220.21,0
500281,280,3,21.95,1
500282,280,1,594.0,1
500283,280,1,2.1,1
500284,280,5,10.04,1
500285,280,13,40.1,1
500286,280,3,8.850000000000001,1
500287,280,12,157.74,0
500288,280,3,7.22,1
500289,280,2,330.0,1
500292,280,11,187.44,0
500294,280,3,425.3,0
500296,280,3,12.120000000000001,1
500297,280,5,378.3,0
500298,280,2,8.9,1
500299,280,30,268.52,0
500300,278,10,621.15,0
500301,278,14,164.05,0
500302,278,15,337.74,0
500303,278,14,477.1,0
500304,278,19,130.3,0
500306,278,19,316.75,0
500310,278,5,309.29999999999995,0
500311,278,39,451.88,0
500312,278,22,296.21,0
500313,278,3,94.5,1
500315,278,1,280.75,1
500316,278,16,176.07999999999998,0
500317,278,1,110.0,1
500318,278,7,388.35,0
500320,278,57,679.04,0
500323,278,24,487.75,0
500324,278,52,406.27,0
500325,278,16,232.65,0
500326,278,32,206.7,0
500327,278,31,203.37,0
500328,278,7,317.88,0
500330,278,14,231.79000000000002,0
500331,278,37,369.99,0
500332,278,30,259.36,0
500333,278,21,442.59,0
500334,278,36,315.28,0
500335,278,51,242.72,0
500337,278,15,321.7,0
500339,278,18,337.56,0
500340,278,25,152.75,0
500342,278,1,9.3,1
500343,278,17,357.0,0
500344,278,30,353.14,0
500346,278,9,114.6,0
500347,278,39,596.67,0
500348,278,1,5.25,1
500349,278,9,102.13,0
500350,278,1,7.5,1
500351,278,2,308.7,1
500354,278,14,250.02,0
500355,278,18,433.77,0
500357,278,12,190.38,0
500358,278,36,635.9,0
500359,278,19,299.44,0
500360,278,20,298.5,0
500361,278,2,7.5,1
500363,278,2,8.5,1
500364,278,1,15.9,1
500365,278,2,6.300000000000001,1
500366,278,2,35.55,1
500367,277,9,348.32,0
500368,277,35,553.7,0
500369,277,15,314.6,0
500370,277,20,296.25,0
500371,277,6,80.62,1
500372,277,6,122.02000000000001,1
500373,277,16,307.33,0
500374,277,10,147.0,0
500375,277,19,373.5,0
500376,277,6,703.1999999999999,0
500377,277,14,204.05,0
500378,277,10,304.32,0
500379,277,19,337.74,0
500380,277,10,214.82999999999998,0
500381,277,26,387.24,0
500382,277,13,224.94,0
500383,277,9,456.85,0
500384,277,2,50.400000000000006,1
500385,277,15,514.48,0
500386,277,4,308.4,0
500399,277,8,101.89999999999999,1
500425,277,4,343.35,0
500428,277,12,193.2,0
500448,277,2,468.0,0
500449,277,36,159.15,0
500450,277,3,651.18,0
500451,277,1,127.49999999999999,1
500452,277,4,339.36,0
500453,277,4,11.8,1
500455,277,33,580.08,0
500456,277,13,232.64000000000001,0
500457,277,2,10.9,1
500458,277,4,78.0,1
500459,277,21,309.26,0
500460,277,8,313.20000000000005,0
500476,277,40,323.02,0
500493,277,9,47.79,1
500495,277,1,10.0,1
500500,277,3,111.56,1
500501,277,8,210.00000000000003,0
500502,277,22,848.7,0
500503,277,40,332.83,0
500504,277,4,23.35,1
500505,277,15,445.44,0
500506,277,48,340.03000000000003,0
500508,277,9,111.3,0
500509,277,11,229.53,0
500510,277,18,336.5,0
500511,277,5,151.5,1
500523,277,7,137.70000000000002,0
500532,277,1,9.95,1
500533,277,6,484.4,0
500534,277,2,3.8000000000000003,1
500535,277,23,397.07,0
500536,277,1,2.55,1
500537,277,23,219.87,0
500538,277,33,695.84,0
500539,277,2,477.30000000000007,0
500540,277,7,106.25999999999999,1
500541,277,28,310.77000000000004,0
500564,277,3,85.19999999999999,1
500566,277,5,131.16,1
500568,277,2,278.79999999999995,1
500571,277,1,3.75,1
500574,277,38,693.26,0
500576,277,13,263.73,0
500577,277,14,166.48000000000002,0
500578,276,3,60.0,1
500579,276,9,234.60999999999999,0
500580,276,7,143.45,0
500581,276,3,495.0,0
500582,276,22,400.2,0
500583,276,53,858.08,0
500584,276,7,106.05,1
500585,276,9,124.10000000000001,0
500586,276,1,187.22,1
500587,276,40,766.94,0
500588,276,1,61.199999999999996,1
500589,276,1,79.2,1
500590,276,1,212.0,1
500611,276,27,116.67999999999999,0
500615,276,4,166.86,1
500616,276,12,193.29000000000002,0
500638,276,5,312.39,0
500639,276,17,357.4,0
500652,276,13,100.18,0
500653,276,23,689.45,0
500654,276,1,145.0,1
500656,276,35,120.97,0
500658,276,17,42.61,0
500659,276,24,400.61,0
500660,276,4,212.9,1
500661,276,5,16.0,1
500662,276,4,769.56,0
500663,276,23,534.6,0
500664,276,43,215.38,0
500672,276,21,221.98,0
500673,276,9,285.68,0
500685,276,13,291.76,0
500696,276,9,273.6,0
500699,276,9,745.94,0
500701,276,20,178.35999999999999,0
500702,276,4,343.5,0
500703,276,6,248.2,0
500706,276,8,299.40999999999997,0
500711,276,16,304.4,0
500713,276,18,283.47,0
500716,276,4,127.80000000000001,1
500717,276,1,6.35,1
500718,276,29,488.1,0
500719,276,24,185.99,0
500720,276,19,210.89000000000001,0
500728,276,19,273.54,0
500730,276,24,551.2,0
500734,276,25,364.79,0
500736,276,4,107.76,1
500737,276,23,401.31,0
500739,276,1,76.32000000000001,1
500744,275,15,602.76,0
500745,275,22,452.96,0
500746,275,14,352.14,0
500747,275,15,655.92,0
500752,275,5,10.3,1
500753,275,2,2.5,1
500754,275,9,249.8,0
500773,275,1,17.700000000000003,1
500778,275,1,17.0,1
500781,275,38,649.22,0
500782,275,7,572.91,0
500784,275,20,353.28,0
500788,275,15,665.38,0
500794,275,4,321.48,0
500828,275,4,496.55999999999995,0
500829,275,9,126.5,0
500830,275,13,84.2,0
500832,275,1,1.65,1
500834,275,11,165.78,0
500836,275,21,355.86,0
500837,275,5,113.53,1
500838,275,34,249.21,0
500839,275,3,386.0,0
500840,275,8,70.89,1
500844,275,13,47.75,1
500845,275,13,41.75,1
500857,275,34,215.46,0
500860,275,12,194.4,0
500862,275,6,227.7,0
500863,275,6,720.72,0
500864,275,9,310.14,0
500866,275,15,260.4,0
500867,275,1,50.4,1
500868,275,35,551.95,0
500869,275,28,137.75,0
500870,275,1,85.1,1
500871,275,25,152.09,0
500872,275,24,441.65,0
500873,275,1,330.0,1
500874,275,33,286.35,0
500875,275,2,176.39999999999998,1
500876,275,7,474.55,0
500878,275,26,754.95,0
500879,275,23,612.7,0
500880,275,26,359.83,0
500881,275,49,415.78000000000003,0
500882,275,7,109.6,1
500883,275,16,274.9,0
500884,275,10,430.0,0
500885,275,14,412.2,0
500886,275,25,214.13,0
500889,275,18,287.04,0
500890,275,20,272.16,0
500896,275,20,349.68,0
500898,274,1,1.65,1
500899,274,16,306.6,0
500900,274,6,167.75,0
500901,274,4,365.7,0
500902,274,21,715.42,0
500904,274,10,162.45,0
500917,274,11,451.68,0
500919,274,15,353.71999999999997,0
500920,274,6,105.08,1
500921,274,35,611.84,0
500922,274,3,37.75,1
500933,274,54,216.89000000000001,0
500940,274,22,219.46,0
500941,274,16,306.26,0
500943,274,10,760.38,0
500963,274,12,304.05,0
500964,274,7,140.19,0
500968,274,2,119.75999999999999,1
500970,274,3,203.7,1
500971,274,2,588.0,0
500973,274,22,597.48,0
500979,274,1,11.9,1
500986,274,9,124.07,0
500995,274,6,138.89,1
500996,274,14,257.55,0
500997,274,11,335.9,0
500999,274,58,518.91,0
501000,274,11,120.4,0
501001,274,15,129.33,0
501002,274,3,24.5,1
501004,274,27,366.69,0
501005,274,21,296.34,0
501008,274,21,281.89,0
501009,274,22,316.77,0
501011,274,33,477.74,0
501028,274,10,246.1,0
501029,274,8,122.7,0
501030,274,29,371.72,0
501031,274,35,574.11,0
501033,274,28,215.15,0
501034,274,15,335.4,0
501035,274,36,229.70999999999998,0
501037,273,1,35.400000000000006,1
501038,273,30,384.46,0
501042,273,14,255.1,0
501044,273,4,93.23,1
501045,273,23,415.3,0
501046,273,1,612.0,1
501048,273,7,323.35,0
501079,273,6,120.0,1
501082,273,6,97.35,1
501083,273,6,97.35,1
501084,273,9,148.94,0
501085,273,29,302.0,0
501086,273,16,128.06,0
501093,273,11,402.5,0
501098,273,24,221.74,0
501101,273,9,222.5,0
501102,273,38,615.61,0
501103,273,47,795.5,0
501104,273,5,146.4,1
501114,273,13,110.95,0
501117,273,26,322.53000000000003,0
501118,273,6,405.0,0
501119,273,15,728.88,0
501121,273,10,197.28,0
501123,273,37,604.74,0
501124,273,2,96.96,1
501126,273,42,213.01,0
501127,273,36,638.75,0
501128,273,8,81.85,1
501129,273,52,535.27,0
501133,271,29,807.22,0
501134,271,26,254.6,0
501135,271,6,328.05,0
501136,271,39,404.16,0
501137,271,11,324.8,0
501140,271,19,115.9,0
501141,271,40,318.54,0
501142,271,21,116.85,0
501143,271,12,493.44,0
501144,271,52,451.97,0
501145,271,32,367.29,0
501146,271,23,256.77,0
501147,271,22,167.73,0
501149,271,38,180.4,0
501150,271,5,116.86,1
501151,271,5,375.5,0
501152,271,6,311.7,0
501154,271,10,111.18,0
501155,271,1,79.9,1
501156,271,10,39.29,1
501158,270,7,717.23,0
501159,270,14,221.0,0
501160,270,7,92.0,1
